"FemaleID","ReprodRef","BirthDate","Year","Month","Age","Cond7Day","TB","Dominant","LitterSuccess"
1461,1672,"24/10/2014",2018,2,1197,23.58475445,"N","N",1
1299,1673,"14/03/2012",2018,2,2152,-26.8665157,"N","Y",0
1582,1674,"06/02/2017",2018,2,372,8.868642566,"N","N",0
1504,1675,"09/08/2015",2018,2,925,NA,"N","N",0
1517,1676,"25/04/2016",2018,2,666,-62.2239945,"N","Y",0
1511,1677,"19/04/2016",2018,2,675,NA,"N","Y",1
1446,1678,"31/08/2014",2018,2,1274,NA,"N","N",0
1528,1679,"29/07/2016",2018,2,577,-76.85231251,"N","N",0
1527,1680,"29/07/2016",2018,2,577,-73.3052028,"N","Y",0
1522,1681,"07/07/2016",2018,3,606,-72.18048366,"Y","N",0
1529,1682,"31/07/2016",2018,3,589,19.94474563,"N","N",0
1517,1683,"25/04/2016",2018,3,686,-5.432080542,"N","Y",0
1584,1684,"06/02/2017",2018,3,400,5.902487949,"N","N",0
1400,1685,"04/03/2014",2018,3,1483,-63.90616081,"N","N",0
1564,1686,"14/12/2016",2018,4,478,84.4401248,"N","N",0
1360,1687,"11/12/2013",2018,4,1578,15.19901344,"Y","Y",1
1557,1688,"18/11/2016",2018,4,506,116.2789229,"N","N",0
1427,1689,"02/06/2014",2018,4,1414,-4.204008715,"N","Y",1
1168,1690,"06/12/2010",2018,4,2690,-23.53974062,"Y","Y",1
1554,1691,"18/11/2016",2018,4,518,27.84595642,"Y","Y",0
1512,1692,"17/04/2016",2018,4,734,16.91934858,"N","N",0
1546,1693,"31/10/2016",2018,4,539,13.46960918,"N","N",0
1559,1694,"18/11/2016",2018,4,524,34.46928311,"N","N",1
1467,1695,"01/12/2014",2018,4,1244,-1.175142385,"N","Y",1
1332,1696,"21/08/2013",2018,5,1714,-21.70308714,"N","Y",0
1299,1697,"14/03/2012",2018,5,2240,-12.15336069,"N","Y",1
1556,1698,"18/11/2016",2018,5,533,58.87413126,"Y","N",1
1533,1699,"31/07/2016",2018,5,649,2.398673174,"N","N",0
1489,1700,"03/03/2015",2018,5,1168,NA,"N","Y",1
1360,1701,"11/12/2013",2018,6,1639,108.9596232,"Y","Y",0
1504,1702,"09/08/2015",2018,6,1042,NA,"N","N",1
1528,1703,"29/07/2016",2018,6,688,123.6440418,"N","Y",0
1332,1704,"21/08/2013",2018,6,1774,48.20589039,"N","Y",0
1299,1705,"14/03/2012",2018,7,2301,-17.72431884,"N","Y",0
1549,1706,"07/11/2016",2018,7,606,109.0346913,"N","N",0
1552,1707,"07/11/2016",2018,7,617,48.9346714,"N","N",0
1467,1708,"01/12/2014",2018,7,1325,-1.986214917,"N","Y",1
1522,1709,"07/07/2016",2018,7,742,135.7026477,"Y","Y",1
1511,1710,"19/04/2016",2018,7,822,NA,"N","Y",1
1467,1711,"01/12/2014",2018,9,1381,-37.91218616,"N","Y",0
1522,1712,"07/07/2016",2018,9,797,NA,"Y","Y",0
1299,1713,"14/03/2012",2018,9,2384,NA,"N","Y",0
1332,1714,"21/08/2013",2018,9,1862,-13.1775224,"N","Y",1
1332,1715,"21/08/2013",2018,11,1917,44.31152902,"N","Y",0
1467,1716,"01/12/2014",2018,12,1461,-34.92389229,"N","Y",1
1504,1717,"09/08/2015",2018,12,1218,62.27243646,"N","Y",1
1489,1718,"03/03/2015",2018,12,1380,83.9311065,"N","Y",0
1299,1719,"14/03/2012",2018,12,2467,70.19240111,"N","Y",1
1427,1720,"02/06/2014",2018,12,1663,136.1517339,"Y","Y",1
1360,1721,"11/12/2013",2018,12,1836,62.87266948,"Y","Y",0
1511,1722,"19/04/2016",2018,12,977,123.5203303,"N","Y",0
1549,1723,"07/11/2016",2018,12,777,161.9082875,"N","Y",0
1564,1724,"14/12/2016",2019,1,754,NA,"Y","Y",0
1446,1725,"31/08/2014",2019,1,1597,NA,"Y","N",0
1552,1726,"07/11/2016",2019,1,804,NA,"N","N",0
1572,1727,"02/01/2017",2019,1,749,63.8979061,"Y","N",0
1487,1728,"03/03/2015",2019,1,1421,120.6726088,"Y","N",0
1574,1729,"18/01/2017",2019,1,734,NA,"N","N",0
1569,1730,"02/01/2017",2019,1,751,NA,"N","N",0
1562,1731,"14/12/2016",2019,1,772,NA,"Y","N",0
1565,1732,"14/12/2016",2019,1,773,NA,"Y","N",0
1596,1733,"23/04/2017",2019,1,648,NA,"Y","N",0
1594,1734,"11/04/2017",2019,1,660,48.09446424,"N","N",0
1467,1735,"01/12/2014",2019,2,1523,4.591352274,"N","Y",0
1332,1736,"21/08/2013",2019,2,1997,47.76037025,"N","Y",1
1604,1737,"01/09/2017",2019,2,532,84.83863448,"N","N",0
1489,1738,"03/03/2015",2019,3,1460,36.44275364,"N","Y",1
1299,1739,"14/03/2012",2019,3,2548,-97.24342132,"N","Y",1
1511,1740,"19/04/2016",2019,3,1058,NA,"N","Y",1
1427,1741,"02/06/2014",2019,3,1745,-42.16463329,"Y","Y",1
1360,1742,"11/12/2013",2019,3,1918,-5.831206715,"Y","Y",0
1606,1743,"17/09/2017",2019,3,545,2.024902166,"N","N",0
1568,1744,"02/01/2017",2019,3,807,46.93197528,"N","N",1
1571,1745,"02/01/2017",2019,3,808,51.90144949,"N","N",0
1613,1746,"07/01/2018",2019,3,441,85.55023509,"Y","Y",0
1332,1747,"21/08/2013",2019,4,2049,45.81921957,"N","Y",0
1572,1748,"02/01/2017",2019,4,820,NA,"Y","N",0
1562,1749,"14/12/2016",2019,4,847,68.20952628,"Y","N",0
1461,1750,"24/10/2014",2019,4,1635,30.76996281,"Y","Y",1
1504,1751,"09/08/2015",2019,4,1347,-57.71797561,"N","Y",1
1467,1752,"01/12/2014",2019,4,1599,-6.757471727,"N","Y",1
1565,1753,"14/12/2016",2019,4,857,91.64144494,"Y","N",0
1611,1754,"27/11/2017",2019,5,528,29.34974664,"N","N",1
1299,1755,"14/03/2012",2019,5,2630,NA,"N","Y",1
1427,1756,"02/06/2014",2019,6,1826,3.237537765,"Y","Y",1
1489,1757,"03/03/2015",2019,8,1621,-19.48318587,"N","Y",0
1467,1758,"01/12/2014",2019,8,1717,-8.864300696,"N","Y",0
1299,1759,"14/03/2012",2019,8,2715,21.05738642,"N","Y",1
1552,1760,"07/11/2016",2019,8,1017,41.42252485,"N","Y",0
1639,1761,"14/05/2018",2019,8,474,-6.54373708,"N","N",0
1467,1762,"01/12/2014",2019,10,1782,0.901409034,"N","Y",1
1596,1763,"23/04/2017",2019,10,921,-37.05596037,"Y","N",0
1299,1764,"14/03/2012",2019,11,2796,-32.06794274,"N","Y",1
1461,1765,"24/10/2014",2019,11,1845,55.71493514,"Y","Y",1
1427,1766,"02/06/2014",2019,11,1994,12.98360933,"Y","Y",1
1504,1767,"09/08/2015",2019,11,1573,NA,"N","Y",1
1489,1768,"03/03/2015",2019,12,1748,114.247197,"N","Y",1
1552,1769,"07/11/2016",2019,12,1137,74.19678572,"N","Y",1
1467,1770,"01/12/2014",2020,1,1862,-23.75152148,"N","Y",1
1299,1771,"14/03/2012",2020,1,2876,69.32243709,"N","Y",1
1461,1772,"24/10/2014",2020,2,1926,115.691797,"Y","Y",1
1624,1773,"16/04/2018",2020,2,658,25.51624272,"N","N",0
1427,1774,"02/06/2014",2020,2,2075,NA,"Y","Y",0
1504,1775,"09/08/2015",2020,2,1649,55.54188511,"N","Y",0
1632,1776,"02/05/2018",2020,2,653,66.817116,"N","N",0
1655,1777,"15/12/2018",2020,2,428,38.81697945,"N","N",0
1592,1778,"10/03/2017",2020,2,1076,62.03761158,"N","Y",0
1619,1779,"23/02/2018",2020,2,730,56.42679344,"N","N",0
1618,1780,"23/02/2018",2020,2,733,NA,"N","N",0
1646,1781,"16/06/2018",2020,3,625,42.12264569,"N","N",1
1552,1782,"07/11/2016",2020,3,1219,-2.623609148,"N","Y",1
1663,1783,"02/03/2019",2020,3,389,59.63255134,"N","N",0
1666,1784,"02/03/2019",2020,3,393,101.8432057,"N","N",0
1672,1785,"13/03/2019",2020,3,382,18.49483377,"N","N",0
1671,1786,"13/03/2019",2020,4,386,2.327129689,"N","N",0
1659,1787,"08/02/2019",2020,4,426,81.15620653,"N","N",0
1606,1788,"17/09/2017",2020,4,935,-10.65781153,"N","N",0
1660,1789,"08/02/2019",2020,4,427,75.17249337,"N","N",0
1609,1790,"14/11/2017",2020,4,883,6.003547889,"N","N",0
1592,1791,"10/03/2017",2020,4,1132,NA,"N","Y",0
1461,1792,"24/10/2014",2020,4,2008,60.67971419,"Y","Y",1
1641,1793,"20/07/2018",2020,4,643,10.03557908,"N","N",0
1489,1794,"03/03/2015",2020,4,1880,NA,"N","Y",1
1427,1795,"02/06/2014",2020,4,2157,33.51261246,"Y","Y",1
1504,1796,"09/08/2015",2020,4,1725,NA,"N","Y",1
1679,1797,"18/04/2019",2020,5,389,NA,"N","N",0
1467,1798,"01/12/2014",2020,5,1993,NA,"N","Y",1
1685,1799,"16/03/2019",2020,5,434,40.54166169,"N","N",0
1592,1800,"10/03/2017",2020,7,1222,26.97825061,"N","Y",1
1299,1801,"14/03/2012",2020,9,3093,NA,"N","Y",1
1467,1802,"01/12/2014",2020,9,2103,NA,"N","Y",0
1467,1803,"01/12/2014",2020,10,2147,NA,"N","Y",1
1592,1804,"10/03/2017",2020,10,1322,-16.84936842,"N","Y",0
1504,1805,"09/08/2015",2020,11,1917,48.43924504,"N","Y",1
1427,1806,"02/06/2014",2020,11,2353,9.580622943,"Y","Y",1
1299,1807,"14/03/2012",2020,11,3174,18.57025515,"N","Y",1
1552,1808,"07/11/2016",2020,12,1488,31.95591576,"N","Y",1
1489,1809,"03/03/2015",2020,12,2105,54.34860843,"N","Y",1
1592,1810,"10/03/2017",2021,1,1399,NA,"N","Y",1
1467,1811,"01/12/2014",2021,1,2230,NA,"N","Y",1
1504,1812,"09/08/2015",2021,1,1979,111.3799207,"N","Y",0
1683,1813,"16/04/2019",2021,1,650,144.4560634,"Y","Y",0
1427,1814,"02/06/2014",2021,1,2432,98.07568917,"Y","Y",1
1647,1815,"26/09/2018",2021,2,860,NA,"N","N",0
1728,1816,"28/01/2020",2021,2,385,87.90463789,"N","N",0
1552,1817,"07/11/2016",2021,2,1563,46.22693157,"N","Y",1
1696,1818,"20/08/2019",2021,2,548,103.8744668,"N","N",0
1641,1819,"20/07/2018",2021,2,949,115.1989809,"N","N",0
1643,1820,"20/07/2018",2021,2,949,122.7965192,"N","N",0
1702,1821,"09/11/2019",2021,3,479,113.352653,"N","N",0
1299,1822,"14/03/2012",2021,3,3280,0.512307605,"N","Y",0
1467,1823,"01/12/2014",2021,3,2295,61.86020867,"N","Y",0
1727,1824,"01/02/2020",2021,3,416,118.123149,"N","N",0
1659,1825,"08/02/2019",2021,3,776,-24.17511297,"N","N",0
1427,1826,"02/06/2014",2021,4,2498,-9.493286763,"Y","Y",0
1299,1827,"14/03/2012",2021,4,3323,-19.49991534,"N","Y",0
1687,1828,"09/05/2019",2021,7,785,54.3171244,"N","Y",1
1467,1829,"01/12/2014",2021,7,2428,NA,"N","Y",1
1657,1830,"21/12/2018",2021,7,952,132.4174129,"N","Y",1
1489,1831,"03/03/2015",2021,8,2363,-61.280547,"N","Y",0
1659,1832,"08/02/2019",2021,8,933,52.21354725,"N","Y",0
1709,1833,"12/11/2019",2021,9,665,-20.66966974,"N","Y",0
1552,1834,"07/11/2016",2021,9,1766,52.98341405,"N","Y",1
1427,1835,"02/06/2014",2021,9,2661,56.42294621,"Y","Y",0
1592,1836,"10/03/2017",2021,9,1650,-23.79954868,"N","Y",0
1687,1837,"09/05/2019",2021,9,864,-1.280977352,"N","Y",1
1467,1838,"01/12/2014",2021,9,2484,-38.2341028,"N","Y",0
1646,1839,"16/06/2018",2021,10,1224,-26.56619822,"N","N",1
1552,1840,"07/11/2016",2021,11,1847,-24.83816252,"N","Y",1
1659,1841,"08/02/2019",2021,11,1025,66.08815395,"N","Y",1
1709,1842,"12/11/2019",2021,11,749,-53.16319415,"N","Y",1
1687,1843,"09/05/2019",2021,12,948,-66.35948212,"N","Y",1
1657,1844,"21/12/2018",2021,12,1090,44.84716202,"N","Y",1
1467,1845,"01/12/2014",2021,12,2579,NA,"N","Y",1
1489,1846,"03/03/2015",2022,1,2497,NA,"N","Y",1
1427,1847,"02/06/2014",2022,1,2779,NA,"Y","Y",1
1592,1848,"10/03/2017",2022,1,1768,NA,"N","Y",1
1666,1849,"02/03/2019",2022,1,1046,NA,"N","N",1
1710,1850,"12/11/2019",2022,1,806,79.87877907,"Y","N",0
1702,1851,"09/11/2019",2022,1,811,NA,"N","N",0
1728,1852,"28/01/2020",2022,1,731,NA,"N","N",0
1552,1853,"07/11/2016",2022,2,1927,18.24585981,"N","Y",1
1694,1854,"30/03/2019",2022,2,1055,NA,"N","N",0
1784,1855,"07/11/2020",2022,2,468,93.71844502,"N","N",1
1725,1856,"30/03/2019",2022,2,1058,NA,"N","N",0
1709,1857,"12/11/2019",2022,2,832,14.77717832,"N","Y",1
1695,1858,"30/03/2019",2022,2,1059,70.84598212,"N","N",0
1659,1859,"08/02/2019",2022,2,1113,NA,"N","Y",1
1687,1860,"09/05/2019",2022,3,1028,18.00029133,"N","Y",1
1657,1861,"21/12/2018",2022,3,1169,11.58981746,"N","Y",1
1786,1862,"16/11/2020",2022,3,477,104.8870124,"N","N",1
1688,1863,"09/05/2019",2022,3,1038,NA,"N","N",0
1467,1864,"01/12/2014",2022,3,2660,122.8531498,"N","Y",1
1758,1865,"29/04/2020",2022,3,692,82.95105895,"N","N",0
1754,1866,"28/04/2020",2022,3,694,NA,"N","N",0
1789,1867,"16/11/2020",2022,3,495,NA,"N","N",1
1729,1868,"28/01/2020",2022,3,793,23.50160895,"N","N",0
1592,1869,"10/03/2017",2022,4,1853,NA,"N","Y",0
1427,1870,"02/06/2014",2022,4,2865,NA,"Y","Y",1
1467,1871,"01/12/2014",2022,4,2688,113.84821,"N","Y",0
1740,1872,"06/03/2020",2022,4,772,NA,"N","N",0
1738,1873,"06/03/2020",2022,4,776,46.84675409,"N","N",0
1737,1874,"06/03/2020",2022,5,789,39.50579574,"N","N",1
1467,1875,"01/12/2014",2022,6,2742,NA,"N","Y",1
1696,1876,"20/08/2019",2022,7,1047,52.03946864,"N","Y",0
1687,1877,"09/05/2019",2022,7,1177,31.38615853,"N","Y",1
1646,1878,"16/06/2018",2022,8,1513,4.438130895,"N","Y",0
1709,1879,"12/11/2019",2022,8,999,92.94519981,"N","Y",0
1592,1880,"10/03/2017",2022,8,1981,75.70492749,"N","Y",0
1831,1881,"07/03/2021",2022,8,523,67.65766592,"N","N",0
1695,1882,"30/03/2019",2022,8,1237,77.63232024,"N","Y",1
1299,1883,"14/03/2012",2022,8,3810,NA,"N","Y",0
1657,1884,"21/12/2018",2022,8,1337,59.94628899,"N","Y",1
1489,1885,"03/03/2015",2022,8,2730,NA,"N","Y",1
1704,1886,"17/11/2019",2022,8,1014,NA,"N","Y",0
1552,1887,"07/11/2016",2022,8,2120,137.0474765,"N","Y",1
1729,1888,"28/01/2020",2022,8,944,97.80995044,"N","Y",1
1702,1889,"09/11/2019",2022,9,1029,NA,"N","N",0
1837,1890,"10/03/2021",2022,9,543,189.5935183,"N","N",0
1427,1891,"02/06/2014",2022,9,3018,NA,"Y","Y",1
1738,1892,"06/03/2020",2022,9,921,78.53950558,"N","N",0
1846,1893,"26/07/2021",2022,9,415,61.63921796,"N","N",1
1815,1894,"04/02/2021",2022,9,590,NA,"N","N",0
1707,1895,"17/11/2019",2022,9,1035,103.2169526,"N","N",1
1847,1896,"26/07/2021",2022,9,419,90.16940954,"N","Y",0
1811,1897,"28/01/2021",2022,9,599,NA,"N","N",0
1467,1898,"01/12/2014",2022,10,2862,NA,"N","Y",0
1704,1899,"17/11/2019",2022,10,1062,16.68608746,"N","Y",0
1687,1900,"09/05/2019",2022,10,1256,55.93302269,"N","Y",1
1784,1901,"07/11/2020",2022,10,719,89.69281142,"N","N",0
1729,1902,"28/01/2020",2022,10,1006,-54.89239401,"N","Y",0
1695,1903,"30/03/2019",2022,10,1311,37.28191484,"N","Y",0
1735,1904,"02/03/2020",2022,11,976,NA,"N","Y",1
1592,1905,"10/03/2017",2022,11,2069,82.0045028,"N","Y",0
1552,1906,"07/11/2016",2022,11,2200,43.75245188,"N","Y",1
1831,1907,"07/03/2021",2022,11,621,1.068821142,"N","N",0
1786,1908,"16/11/2020",2022,11,737,-37.34699539,"N","N",0
1730,1909,"28/01/2020",2022,11,1035,-1.036745949,"N","N",1
1793,1910,"04/12/2020",2022,12,733,-8.790488009,"N","N",0
1797,1911,"06/12/2020",2022,12,734,61.38613037,"N","N",0
1702,1912,"09/11/2019",2022,12,1129,NA,"N","Y",0
1837,1913,"10/03/2021",2022,12,646,18.35668972,"N","N",0
1830,1914,"27/02/2021",2022,12,660,26.87443423,"N","N",0
1751,1915,"25/04/2020",2022,12,968,7.000034841,"N","N",1
1467,1916,"01/12/2014",2022,12,2942,-11.16977426,"N","Y",1
1791,1917,"21/11/2020",2022,12,762,NA,"N","N",0
1820,1918,"18/02/2021",2022,12,677,82.02790337,"N","N",1
1834,1919,"10/03/2021",2022,12,659,17.92049611,"N","N",0
1816,1920,"04/02/2021",2022,12,693,NA,"N","N",0
1849,1921,"30/07/2021",2022,12,517,NA,"N","N",0
1800,1922,"08/01/2021",2022,12,722,NA,"N","Y",1
